"trip_id","arrival_time","departure_time","stop_id","stop_sequence"
"APP_NEQ_2_447_METS","13:36:00","13:36:00","17","9"
"APP_NEQ_2_447_METS","13:45:00","13:45:00","9","10"
"APP_NEQ_2_447_METS","13:55:00","13:55:00","8","11"
"APP_NEQ_2_449_METS","13:41:00","13:41:00","28","0"
"APP_NEQ_2_449_METS","13:46:00","13:46:00","27","1"
"APP_NEQ_2_449_METS","13:48:00","13:48:00","26","2"
"APP_NEQ_2_449_METS","13:51:00","13:51:00","25","3"
"APP_NEQ_2_449_METS","13:53:00","13:53:00","24","4"
"APP_NEQ_2_449_METS","13:55:00","13:55:00","23","5"
"APP_NEQ_2_449_METS","13:58:00","13:58:00","22","6"
"APP_NEQ_2_449_METS","14:02:00","14:02:00","20","7"
"APP_NEQ_2_449_METS","14:05:00","14:05:00","18","8"
"APP_NEQ_2_449_METS","14:06:00","14:06:00","17","9"
"APP_NEQ_2_449_METS","14:16:00","14:16:00","9","10"
"APP_NEQ_2_449_METS","14:26:00","14:26:00","8","11"
"APP_NEQ_2_451_METS","14:10:00","14:10:00","28","0"
"APP_NEQ_2_451_METS","14:17:00","14:17:00","26","1"
"APP_NEQ_2_451_METS","14:20:00","14:20:00","25","2"
"APP_NEQ_2_451_METS","14:22:00","14:22:00","24","3"
"APP_NEQ_2_451_METS","14:24:00","14:24:00","23","4"
"APP_NEQ_2_451_METS","14:27:00","14:27:00","22","5"
"APP_NEQ_2_451_METS","14:29:00","14:29:00","21","6"
"APP_NEQ_2_451_METS","14:33:00","14:33:00","19","7"
"APP_NEQ_2_451_METS","14:35:00","14:35:00","18","8"
"APP_NEQ_2_451_METS","14:36:00","14:36:00","17","9"
"APP_NEQ_2_451_METS","14:45:00","14:45:00","9","10"
"APP_NEQ_2_451_METS","14:55:00","14:55:00","8","11"
"APP_NEQ_2_453_METS","14:40:00","14:40:00","28","0"
"APP_NEQ_2_453_METS","14:45:00","14:45:00","27","1"
"APP_NEQ_2_453_METS","14:47:00","14:47:00","26","2"
"APP_NEQ_2_453_METS","14:50:00","14:50:00","25","3"
"APP_NEQ_2_453_METS","14:52:00","14:52:00","24","4"
"APP_NEQ_2_453_METS","14:54:00","14:54:00","23","5"
"APP_NEQ_2_453_METS","14:57:00","14:57:00","22","6"
"APP_NEQ_2_453_METS","15:01:00","15:01:00","20","7"
"APP_NEQ_2_453_METS","15:04:00","15:04:00","18","8"
"APP_NEQ_2_453_METS","15:05:00","15:05:00","17","9"
"APP_NEQ_2_453_METS","15:15:00","15:15:00","9","10"
"APP_NEQ_2_453_METS","15:25:00","15:25:00","8","11"
"APP_NEQ_2_455_METS","15:10:00","15:10:00","28","0"
"APP_NEQ_2_455_METS","15:17:00","15:17:00","26","1"
"APP_NEQ_2_455_METS","15:20:00","15:20:00","25","2"
"APP_NEQ_2_455_METS","15:22:00","15:22:00","24","3"
"APP_NEQ_2_455_METS","15:24:00","15:24:00","23","4"
"APP_NEQ_2_455_METS","15:27:00","15:27:00","22","5"
"APP_NEQ_2_455_METS","15:29:00","15:29:00","21","6"
"APP_NEQ_2_455_METS","15:33:00","15:33:00","19","7"
"APP_NEQ_2_455_METS","15:35:00","15:35:00","18","8"
"APP_NEQ_2_455_METS","15:36:00","15:36:00","17","9"
"APP_NEQ_2_455_METS","15:45:00","15:45:00","9","10"
"APP_NEQ_2_455_METS","15:55:00","15:55:00","8","11"
"APP_NEQ_2_456_METS","18:11:00","18:11:00","8","0"
"APP_NEQ_2_456_METS","18:26:00","18:26:00","17","1"
"APP_NEQ_2_456_METS","18:38:00","18:38:00","25","2"
"APP_NEQ_2_456_METS","18:41:00","18:41:00","26","3"
"APP_NEQ_2_456_METS","18:45:00","18:45:00","27","4"
"APP_NEQ_2_456_METS","18:50:00","18:50:00","28","5"
"APP_NEQ_2_457_METS","15:41:00","15:41:00","28","0"
"APP_NEQ_2_457_METS","15:46:00","15:46:00","27","1"
"APP_NEQ_2_457_METS","15:48:00","15:48:00","26","2"
"APP_NEQ_2_457_METS","15:51:00","15:51:00","25","3"
"APP_NEQ_2_457_METS","15:53:00","15:53:00","24","4"
"APP_NEQ_2_457_METS","15:55:00","15:55:00","23","5"
"APP_NEQ_2_457_METS","15:58:00","15:58:00","22","6"
"APP_NEQ_2_457_METS","16:02:00","16:02:00","20","7"
"APP_NEQ_2_457_METS","16:05:00","16:05:00","18","8"
"APP_NEQ_2_457_METS","16:06:00","16:06:00","17","9"
"APP_NEQ_2_457_METS","16:15:00","16:15:00","9","10"
"APP_NEQ_2_457_METS","16:25:00","16:25:00","8","11"
"APP_NEQ_2_459_METS","16:08:00","16:08:00","28","0"
"APP_NEQ_2_459_METS","16:15:00","16:15:00","26","1"
"APP_NEQ_2_459_METS","16:18:00","16:18:00","25","2"
"APP_NEQ_2_459_METS","16:21:00","16:21:00","24","3"
"APP_NEQ_2_459_METS","16:23:00","16:23:00","23","4"
"APP_NEQ_2_459_METS","16:26:00","16:26:00","22","5"
"APP_NEQ_2_459_METS","16:28:00","16:28:00","21","6"
"APP_NEQ_2_459_METS","16:30:00","16:30:00","20","7"
"APP_NEQ_2_459_METS","16:32:00","16:32:00","19","8"
"APP_NEQ_2_459_METS","16:34:00","16:34:00","18","9"
"APP_NEQ_2_459_METS","16:35:00","16:35:00","17","10"
"APP_NEQ_2_459_METS","16:41:00","16:41:00","9","11"
"APP_NEQ_2_459_METS","16:52:00","16:52:00","8","12"
"APP_NEQ_2_461_METS","16:36:00","16:36:00","28","0"
"APP_NEQ_2_461_METS","16:41:00","16:41:00","27","1"
"APP_NEQ_2_461_METS","16:43:00","16:43:00","26","2"
"APP_NEQ_2_461_METS","16:46:00","16:46:00","25","3"
"APP_NEQ_2_461_METS","16:49:00","16:49:00","24","4"
"APP_NEQ_2_461_METS","16:51:00","16:51:00","23","5"
"APP_NEQ_2_461_METS","16:54:00","16:54:00","22","6"
"APP_NEQ_2_461_METS","16:56:00","16:56:00","21","7"
"APP_NEQ_2_461_METS","17:00:00","17:00:00","19","8"
"APP_NEQ_2_461_METS","17:02:00","17:02:00","18","9"
"APP_NEQ_2_461_METS","17:03:00","17:03:00","17","10"
"APP_NEQ_2_461_METS","17:10:00","17:10:00","9","11"
"APP_NEQ_2_461_METS","17:20:00","17:20:00","8","12"
"APP_NEQ_2_464_METS","19:49:00","19:49:00","8","0"
"APP_NEQ_2_464_METS","20:00:00","20:00:00","9","1"
"APP_NEQ_2_464_METS","20:05:00","20:05:00","17","2"
"APP_NEQ_2_464_METS","20:07:00","20:07:00","18","3"
"APP_NEQ_2_464_METS","20:09:00","20:09:00","19","4"
"APP_NEQ_2_464_METS","20:11:00","20:11:00","20","5"
"APP_NEQ_2_464_METS","20:13:00","20:13:00","21","6"
"APP_NEQ_2_464_METS","20:15:00","20:15:00","22","7"
"APP_NEQ_2_464_METS","20:18:00","20:18:00","23","8"
"APP_NEQ_2_464_METS","20:20:00","20:20:00","24","9"
"APP_NEQ_2_464_METS","20:23:00","20:23:00","25","10"
"APP_NEQ_2_464_METS","20:26:00","20:26:00","26","11"
"APP_NEQ_2_464_METS","20:28:00","20:28:00","27","12"
"APP_NEQ_2_464_METS","20:34:00","20:34:00","28","13"
"APP_NEQ_2_465_METS","17:23:00","17:23:00","28","0"
"APP_NEQ_2_465_METS","17:28:00","17:28:00","27","1"
"APP_NEQ_2_465_METS","17:30:00","17:30:00","26","2"
"APP_NEQ_2_465_METS","17:33:00","17:33:00","25","3"
"APP_NEQ_2_465_METS","17:43:00","17:43:00","17","4"
"APP_NEQ_2_465_METS","17:48:00","17:48:00","9","5"
"APP_NEQ_2_465_METS","18:00:00","18:00:00","8","6"
"APP_NEQ_2_466_METS","20:19:00","20:19:00","8","0"
"APP_NEQ_2_466_METS","20:30:00","20:30:00","9","1"
"APP_NEQ_2_466_METS","20:35:00","20:35:00","17","2"
"APP_NEQ_2_466_METS","20:37:00","20:37:00","18","3"
"APP_NEQ_2_466_METS","20:39:00","20:39:00","19","4"
"APP_NEQ_2_466_METS","20:41:00","20:41:00","20","5"
"APP_NEQ_2_466_METS","20:43:00","20:43:00","21","6"
"APP_NEQ_2_466_METS","20:45:00","20:45:00","22","7"
"APP_NEQ_2_466_METS","20:48:00","20:48:00","23","8"
"APP_NEQ_2_466_METS","20:50:00","20:50:00","24","9"
"APP_NEQ_2_466_METS","20:53:00","20:53:00","25","10"
"APP_NEQ_2_466_METS","20:56:00","20:56:00","26","11"
"APP_NEQ_2_466_METS","20:58:00","20:58:00","27","12"
"APP_NEQ_2_466_METS","21:04:00","21:04:00","28","13"
"APP_NEQ_2_467_METS","18:26:00","18:26:00","28","0"
"APP_NEQ_2_467_METS","18:32:00","18:32:00","26","1"
"APP_NEQ_2_467_METS","18:40:00","18:40:00","25","2"
"APP_NEQ_2_467_METS","18:43:00","18:43:00","24","3"
"APP_NEQ_2_467_METS","18:46:00","18:46:00","23","4"
"APP_NEQ_2_467_METS","18:49:00","18:49:00","22","5"
"APP_NEQ_2_467_METS","18:52:00","18:52:00","21","6"
"APP_NEQ_2_467_METS","18:54:00","18:54:00","20","7"
"APP_NEQ_2_467_METS","18:56:00","18:56:00","19","8"
"APP_NEQ_2_467_METS","18:58:00","18:58:00","18","9"
"APP_NEQ_2_467_METS","18:59:00","18:59:00","17","10"
"APP_NEQ_2_467_METS","19:05:00","19:05:00","9","11"
"APP_NEQ_2_467_METS","19:15:00","19:15:00","8","12"
"APP_NEQ_2_468_METS","20:48:00","20:48:00","8","0"
"APP_NEQ_2_468_METS","20:59:00","20:59:00","9","1"
"APP_NEQ_2_468_METS","21:04:00","21:04:00","17","2"
"APP_NEQ_2_468_METS","21:07:00","21:07:00","18","3"
"APP_NEQ_2_468_METS","21:09:00","21:09:00","19","4"
"APP_NEQ_2_468_METS","21:11:00","21:11:00","20","5"
"APP_NEQ_2_468_METS","21:13:00","21:13:00","21","6"
"APP_NEQ_2_468_METS","21:15:00","21:15:00","22","7"
"APP_NEQ_2_468_METS","21:18:00","21:18:00","23","8"
"APP_NEQ_2_468_METS","21:20:00","21:20:00","24","9"
"APP_NEQ_2_468_METS","21:23:00","21:23:00","25","10"
"APP_NEQ_2_468_METS","21:26:00","21:26:00","26","11"
"APP_NEQ_2_468_METS","21:28:00","21:28:00","27","12"
"APP_NEQ_2_468_METS","21:34:00","21:34:00","28","13"
"APP_NEQ_2_469_METS","19:09:00","19:09:00","28","0"
"APP_NEQ_2_469_METS","19:14:00","19:14:00","27","1"
"APP_NEQ_2_469_METS","19:16:00","19:16:00","26","2"
"APP_NEQ_2_469_METS","19:19:00","19:19:00","25","3"
"APP_NEQ_2_469_METS","19:21:00","19:21:00","24","4"
"APP_NEQ_2_469_METS","19:26:00","19:26:00","22","5"
"APP_NEQ_2_469_METS","19:29:00","19:29:00","21","6"
"APP_NEQ_2_469_METS","19:31:00","19:31:00","20","7"
"APP_NEQ_2_469_METS","19:33:00","19:33:00","19","8"
"APP_NEQ_2_469_METS","19:35:00","19:35:00","18","9"
"APP_NEQ_2_469_METS","19:36:00","19:36:00","17","10"
"APP_NEQ_2_469_METS","19:43:00","19:43:00","9","11"
"APP_NEQ_2_469_METS","19:53:00","19:53:00","8","12"
"APP_NEQ_2_470_METS","21:18:00","21:18:00","8","0"
"APP_NEQ_2_470_METS","21:29:00","21:29:00","9","1"
"APP_NEQ_2_470_METS","21:34:00","21:34:00","17","2"
"APP_NEQ_2_470_METS","21:37:00","21:37:00","18","3"
"APP_NEQ_2_470_METS","21:39:00","21:39:00","19","4"
"APP_NEQ_2_470_METS","21:41:00","21:41:00","20","5"
"APP_NEQ_2_470_METS","21:43:00","21:43:00","21","6"
"APP_NEQ_2_470_METS","21:45:00","21:45:00","22","7"
"APP_NEQ_2_470_METS","21:48:00","21:48:00","23","8"
"APP_NEQ_2_470_METS","21:50:00","21:50:00","24","9"
"APP_NEQ_2_470_METS","21:53:00","21:53:00","25","10"
"APP_NEQ_2_470_METS","21:56:00","21:56:00","26","11"
"APP_NEQ_2_470_METS","21:58:00","21:58:00","27","12"
"APP_NEQ_2_470_METS","22:04:00","22:04:00","28","13"
"APP_NEQ_2_471_METS","19:35:00","19:35:00","28","0"
"APP_NEQ_2_471_METS","19:42:00","19:42:00","26","1"
"APP_NEQ_2_471_METS","19:45:00","19:45:00","25","2"
"APP_NEQ_2_471_METS","19:48:00","19:48:00","24","3"
"APP_NEQ_2_471_METS","19:50:00","19:50:00","23","4"
"APP_NEQ_2_471_METS","19:53:00","19:53:00","22","5"
"APP_NEQ_2_471_METS","19:56:00","19:56:00","21","6"
"APP_NEQ_2_471_METS","19:59:00","19:59:00","20","7"
"APP_NEQ_2_471_METS","20:01:00","20:01:00","19","8"
"APP_NEQ_2_471_METS","20:03:00","20:03:00","18","9"
"APP_NEQ_2_471_METS","20:04:00","20:04:00","17","10"
"APP_NEQ_2_471_METS","20:12:00","20:12:00","9","11"
"APP_NEQ_2_471_METS","20:24:00","20:24:00","8","12"
"APP_NEQ_2_472_METS","21:48:00","21:48:00","8","0"
"APP_NEQ_2_472_METS","21:59:00","21:59:00","9","1"
"APP_NEQ_2_472_METS","22:04:00","22:04:00","17","2"
"APP_NEQ_2_472_METS","22:07:00","22:07:00","18","3"
"APP_NEQ_2_472_METS","22:09:00","22:09:00","19","4"
"APP_NEQ_2_472_METS","22:11:00","22:11:00","20","5"
"APP_NEQ_2_472_METS","22:13:00","22:13:00","21","6"
"APP_NEQ_2_472_METS","22:15:00","22:15:00","22","7"
"APP_NEQ_2_472_METS","22:18:00","22:18:00","23","8"
"APP_NEQ_2_472_METS","22:20:00","22:20:00","24","9"
"APP_NEQ_2_472_METS","22:23:00","22:23:00","25","10"
"APP_NEQ_2_472_METS","22:26:00","22:26:00","26","11"
"APP_NEQ_2_472_METS","22:28:00","22:28:00","27","12"
"APP_NEQ_2_472_METS","22:34:00","22:34:00","28","13"
"APP_NEQ_2_473_METS","20:09:00","20:09:00","28","0"
"APP_NEQ_2_473_METS","20:14:00","20:14:00","27","1"
"APP_NEQ_2_473_METS","20:16:00","20:16:00","26","2"
"APP_NEQ_2_473_METS","20:19:00","20:19:00","25","3"
"APP_NEQ_2_473_METS","20:21:00","20:21:00","24","4"
"APP_NEQ_2_473_METS","20:23:00","20:23:00","23","5"
"APP_NEQ_2_473_METS","20:26:00","20:26:00","22","6"
"APP_NEQ_2_473_METS","20:29:00","20:29:00","21","7"
"APP_NEQ_2_473_METS","20:31:00","20:31:00","20","8"
"APP_NEQ_2_473_METS","20:33:00","20:33:00","19","9"
"APP_NEQ_2_473_METS","20:35:00","20:35:00","18","10"
"APP_NEQ_2_473_METS","20:36:00","20:36:00","17","11"
"APP_NEQ_2_473_METS","20:42:00","20:42:00","9","12"
"APP_NEQ_2_473_METS","20:52:00","20:52:00","8","13"
"APP_NEQ_2_474_METS","22:11:00","22:11:00","8","0"
"APP_NEQ_2_474_METS","22:22:00","22:22:00","9","1"
"APP_NEQ_2_474_METS","22:27:00","22:27:00","17","2"
"APP_NEQ_2_474_METS","22:30:00","22:30:00","18","3"
"APP_NEQ_2_474_METS","22:32:00","22:32:00","19","4"
"APP_NEQ_2_474_METS","22:34:00","22:34:00","20","5"
"APP_NEQ_2_474_METS","22:36:00","22:36:00","21","6"
"APP_NEQ_2_474_METS","22:38:00","22:38:00","22","7"
"APP_NEQ_2_474_METS","22:41:00","22:41:00","23","8"
"APP_NEQ_2_474_METS","22:43:00","22:43:00","24","9"
"APP_NEQ_2_474_METS","22:46:00","22:46:00","25","10"
"APP_NEQ_2_474_METS","22:49:00","22:49:00","26","11"
"APP_NEQ_2_474_METS","22:51:00","22:51:00","27","12"
"APP_NEQ_2_474_METS","22:58:00","22:58:00","28","13"
"APP_NEQ_2_475_METS","20:39:00","20:39:00","28","0"
"APP_NEQ_2_475_METS","20:44:00","20:44:00","27","1"
"APP_NEQ_2_475_METS","20:46:00","20:46:00","26","2"
"APP_NEQ_2_475_METS","20:49:00","20:49:00","25","3"
"APP_NEQ_2_475_METS","20:51:00","20:51:00","24","4"
"APP_NEQ_2_475_METS","20:53:00","20:53:00","23","5"
"APP_NEQ_2_475_METS","20:56:00","20:56:00","22","6"
"APP_NEQ_2_475_METS","20:59:00","20:59:00","21","7"
"APP_NEQ_2_475_METS","21:01:00","21:01:00","20","8"
"APP_NEQ_2_475_METS","21:03:00","21:03:00","19","9"
"APP_NEQ_2_475_METS","21:05:00","21:05:00","18","10"
"APP_NEQ_2_475_METS","21:06:00","21:06:00","17","11"
"APP_NEQ_2_475_METS","21:12:00","21:12:00","9","12"
"APP_NEQ_2_475_METS","21:22:00","21:22:00","8","13"
"APP_NEQ_2_476_METS","22:48:00","22:48:00","8","0"
"APP_NEQ_2_476_METS","22:59:00","22:59:00","9","1"
"APP_NEQ_2_476_METS","23:04:00","23:04:00","17","2"
"APP_NEQ_2_476_METS","23:07:00","23:07:00","18","3"
"APP_NEQ_2_476_METS","23:09:00","23:09:00","19","4"
"APP_NEQ_2_476_METS","23:11:00","23:11:00","20","5"
"APP_NEQ_2_476_METS","23:13:00","23:13:00","21","6"
"APP_NEQ_2_476_METS","23:15:00","23:15:00","22","7"
"APP_NEQ_2_476_METS","23:18:00","23:18:00","23","8"
"APP_NEQ_2_476_METS","23:20:00","23:20:00","24","9"
"APP_NEQ_2_476_METS","23:23:00","23:23:00","25","10"
"APP_NEQ_2_476_METS","23:26:00","23:26:00","26","11"
"APP_NEQ_2_476_METS","23:28:00","23:28:00","27","12"
"APP_NEQ_2_476_METS","23:35:00","23:35:00","28","13"
"APP_NEQ_2_477_METS","21:09:00","21:09:00","28","0"
"APP_NEQ_2_477_METS","21:14:00","21:14:00","27","1"
"APP_NEQ_2_477_METS","21:16:00","21:16:00","26","2"
"APP_NEQ_2_477_METS","21:19:00","21:19:00","25","3"
"APP_NEQ_2_477_METS","21:21:00","21:21:00","24","4"
"APP_NEQ_2_477_METS","21:23:00","21:23:00","23","5"
"APP_NEQ_2_477_METS","21:26:00","21:26:00","22","6"
"APP_NEQ_2_477_METS","21:29:00","21:29:00","21","7"
"APP_NEQ_2_477_METS","21:31:00","21:31:00","20","8"
"APP_NEQ_2_477_METS","21:33:00","21:33:00","19","9"
"APP_NEQ_2_477_METS","21:35:00","21:35:00","18","10"
"APP_NEQ_2_477_METS","21:36:00","21:36:00","17","11"
"APP_NEQ_2_477_METS","21:42:00","21:42:00","9","12"
"APP_NEQ_2_477_METS","21:52:00","21:52:00","8","13"
"APP_NEQ_2_478_METS","23:11:00","23:11:00","8","0"
"APP_NEQ_2_478_METS","23:22:00","23:22:00","9","1"
"APP_NEQ_2_478_METS","23:27:00","23:27:00","17","2"
"APP_NEQ_2_478_METS","23:30:00","23:30:00","18","3"
"APP_NEQ_2_478_METS","23:32:00","23:32:00","19","4"
"APP_NEQ_2_478_METS","23:34:00","23:34:00","20","5"
"APP_NEQ_2_478_METS","23:36:00","23:36:00","21","6"
"APP_NEQ_2_478_METS","23:38:00","23:38:00","22","7"
"APP_NEQ_2_478_METS","23:41:00","23:41:00","23","8"
"APP_NEQ_2_478_METS","23:43:00","23:43:00","24","9"
"APP_NEQ_2_478_METS","23:46:00","23:46:00","25","10"
"APP_NEQ_2_478_METS","23:49:00","23:49:00","26","11"
"APP_NEQ_2_478_METS","23:51:00","23:51:00","27","12"
"APP_NEQ_2_478_METS","23:58:00","23:58:00","28","13"
"APP_NEQ_2_479_METS","21:39:00","21:39:00","28","0"
"APP_NEQ_2_479_METS","21:44:00","21:44:00","27","1"
"APP_NEQ_2_479_METS","21:46:00","21:46:00","26","2"
"APP_NEQ_2_479_METS","21:49:00","21:49:00","25","3"
"APP_NEQ_2_479_METS","21:51:00","21:51:00","24","4"
"APP_NEQ_2_479_METS","21:53:00","21:53:00","23","5"
"APP_NEQ_2_479_METS","21:56:00","21:56:00","22","6"
"APP_NEQ_2_479_METS","21:59:00","21:59:00","21","7"
"APP_NEQ_2_479_METS","22:01:00","22:01:00","20","8"
"APP_NEQ_2_479_METS","22:03:00","22:03:00","19","9"
"APP_NEQ_2_479_METS","22:05:00","22:05:00","18","10"
"APP_NEQ_2_479_METS","22:06:00","22:06:00","17","11"
"APP_NEQ_2_479_METS","22:12:00","22:12:00","9","12"
"APP_NEQ_2_479_METS","22:22:00","22:22:00","8","13"
"APP_NEQ_2_480_METS","23:54:00","23:54:00","8","0"
"APP_NEQ_2_480_METS","24:06:00","24:06:00","9","1"
"APP_NEQ_2_480_METS","24:11:00","24:11:00","17","2"
"APP_NEQ_2_480_METS","24:16:00","24:16:00","18","3"
"APP_NEQ_2_480_METS","24:18:00","24:18:00","19","4"
"APP_NEQ_2_480_METS","24:20:00","24:20:00","20","5"
"APP_NEQ_2_480_METS","24:22:00","24:22:00","21","6"
"APP_NEQ_2_480_METS","24:24:00","24:24:00","22","7"
"APP_NEQ_2_480_METS","24:26:00","24:26:00","23","8"
"APP_NEQ_2_480_METS","24:28:00","24:28:00","24","9"
"APP_NEQ_2_480_METS","24:31:00","24:31:00","25","10"
"APP_NEQ_2_480_METS","24:34:00","24:34:00","26","11"
"APP_NEQ_2_480_METS","24:36:00","24:36:00","27","12"
"APP_NEQ_2_480_METS","24:41:00","24:41:00","28","13"
"APP_NEQ_2_481_METS","22:15:00","22:15:00","28","0"
"APP_NEQ_2_481_METS","22:20:00","22:20:00","27","1"
"APP_NEQ_2_481_METS","22:22:00","22:22:00","26","2"
"APP_NEQ_2_481_METS","22:25:00","22:25:00","25","3"
"APP_NEQ_2_481_METS","22:27:00","22:27:00","24","4"
"APP_NEQ_2_481_METS","22:29:00","22:29:00","23","5"
"APP_NEQ_2_481_METS","22:32:00","22:32:00","22","6"
"APP_NEQ_2_481_METS","22:35:00","22:35:00","21","7"
"APP_NEQ_2_481_METS","22:37:00","22:37:00","20","8"
"APP_NEQ_2_481_METS","22:39:00","22:39:00","19","9"
"APP_NEQ_2_481_METS","22:41:00","22:41:00","18","10"
"APP_NEQ_2_481_METS","22:42:00","22:42:00","17","11"
"APP_NEQ_2_481_METS","22:48:00","22:48:00","9","12"
"APP_NEQ_2_481_METS","22:59:00","22:59:00","8","13"
"APP_NEQ_2_483_METS","22:38:00","22:38:00","28","0"
"APP_NEQ_2_483_METS","22:43:00","22:43:00","27","1"
"APP_NEQ_2_483_METS","22:45:00","22:45:00","26","2"
"APP_NEQ_2_483_METS","22:48:00","22:48:00","25","3"
"APP_NEQ_2_483_METS","22:50:00","22:50:00","24","4"
"APP_NEQ_2_483_METS","22:52:00","22:52:00","23","5"
"APP_NEQ_2_483_METS","22:55:00","22:55:00","22","6"
"APP_NEQ_2_483_METS","22:58:00","22:58:00","21","7"
"APP_NEQ_2_483_METS","23:00:00","23:00:00","20","8"
"APP_NEQ_2_483_METS","23:02:00","23:02:00","19","9"
"APP_NEQ_2_483_METS","23:04:00","23:04:00","18","10"
"APP_NEQ_2_483_METS","23:05:00","23:05:00","17","11"
"APP_NEQ_2_483_METS","23:11:00","23:11:00","9","12"
"APP_NEQ_2_483_METS","23:22:00","23:22:00","8","13"
"APP_NEQ_2_485_METS","23:38:00","23:38:00","28","0"
"APP_NEQ_2_485_METS","23:43:00","23:43:00","27","1"
"APP_NEQ_2_485_METS","23:45:00","23:45:00","26","2"
"APP_NEQ_2_485_METS","23:48:00","23:48:00","25","3"
"APP_NEQ_2_485_METS","23:50:00","23:50:00","24","4"
"APP_NEQ_2_485_METS","23:52:00","23:52:00","23","5"
"APP_NEQ_2_485_METS","23:55:00","23:55:00","22","6"
"APP_NEQ_2_485_METS","23:58:00","23:58:00","21","7"
"APP_NEQ_2_485_METS","24:00:00","24:00:00","20","8"
"APP_NEQ_2_485_METS","24:02:00","24:02:00","19","9"
"APP_NEQ_2_485_METS","24:04:00","24:04:00","18","10"
"APP_NEQ_2_485_METS","24:05:00","24:05:00","17","11"
"APP_NEQ_2_485_METS","24:11:00","24:11:00","9","12"
"APP_NEQ_2_485_METS","24:22:00","24:22:00","8","13"
"APP_NEQ_2_6400_METS","00:17:00","00:17:00","8","0"
"APP_NEQ_2_6400_METS","00:28:00","00:28:00","9","1"
"APP_NEQ_2_6400_METS","00:33:00","00:33:00","17","2"
"APP_NEQ_2_6400_METS","00:36:00","00:36:00","18","3"
"APP_NEQ_2_6400_METS","00:38:00","00:38:00","19","4"
"APP_NEQ_2_6400_METS","00:40:00","00:40:00","20","5"
"APP_NEQ_2_6400_METS","00:42:00","00:42:00","21","6"
"APP_NEQ_2_6400_METS","00:45:00","00:45:00","22","7"
"APP_NEQ_2_6400_METS","00:48:00","00:48:00","23","8"
"APP_NEQ_2_6400_METS","00:50:00","00:50:00","24","9"
"APP_NEQ_2_6400_METS","00:52:00","00:52:00","25","10"
"APP_NEQ_2_6400_METS","00:56:00","00:56:00","26","11"
"APP_NEQ_2_6400_METS","00:58:00","00:58:00","27","12"
"APP_NEQ_2_6400_METS","01:03:00","01:03:00","28","13"
"APP_NEQ_2_6401_METS","00:44:00","00:44:00","28","0"
"APP_NEQ_2_6401_METS","00:49:00","00:49:00","27","1"
"APP_NEQ_2_6401_METS","00:51:00","00:51:00","26","2"
"APP_NEQ_2_6401_METS","00:54:00","00:54:00","25","3"
"APP_NEQ_2_6401_METS","00:56:00","00:56:00","24","4"
"APP_NEQ_2_6401_METS","00:58:00","00:58:00","23","5"
"APP_NEQ_2_6401_METS","01:01:00","01:01:00","22","6"
"APP_NEQ_2_6401_METS","01:04:00","01:04:00","21","7"
"APP_NEQ_2_6401_METS","01:06:00","01:06:00","20","8"
"APP_NEQ_2_6401_METS","01:08:00","01:08:00","19","9"
"APP_NEQ_2_6401_METS","01:10:00","01:10:00","18","10"
"APP_NEQ_2_6401_METS","01:11:00","01:11:00","17","11"
"APP_NEQ_2_6401_METS","01:18:00","01:18:00","9","12"
"APP_NEQ_2_6401_METS","01:29:00","01:29:00","8","13"
"APP_NEQ_2_6402_METS","01:17:00","01:17:00","8","0"
"APP_NEQ_2_6402_METS","01:28:00","01:28:00","9","1"
"APP_NEQ_2_6402_METS","01:33:00","01:33:00","17","2"
"APP_NEQ_2_6402_METS","01:36:00","01:36:00","18","3"
"APP_NEQ_2_6402_METS","01:38:00","01:38:00","19","4"
"APP_NEQ_2_6402_METS","01:40:00","01:40:00","20","5"
"APP_NEQ_2_6402_METS","01:42:00","01:42:00","21","6"
"APP_NEQ_2_6402_METS","01:44:00","01:44:00","22","7"
"APP_NEQ_2_6402_METS","01:47:00","01:47:00","23","8"
"APP_NEQ_2_6402_METS","01:49:00","01:49:00","24","9"
"APP_NEQ_2_6402_METS","01:52:00","01:52:00","25","10"
"APP_NEQ_2_6402_METS","01:55:00","01:55:00","26","11"
"APP_NEQ_2_6402_METS","01:57:00","01:57:00","27","12"
"APP_NEQ_2_6402_METS","02:04:00","02:04:00","28","13"
"APP_NEQ_2_6420_METS","09:48:00","09:48:00","8","0"
"APP_NEQ_2_6420_METS","09:59:00","09:59:00","9","1"
"APP_NEQ_2_6420_METS","10:04:00","10:04:00","17","2"
"APP_NEQ_2_6420_METS","10:08:00","10:08:00","18","3"
"APP_NEQ_2_6420_METS","10:10:00","10:10:00","19","4"
"APP_NEQ_2_6420_METS","10:12:00","10:12:00","20","5"
"APP_NEQ_2_6420_METS","10:14:00","10:14:00","21","6"
"APP_NEQ_2_6420_METS","10:17:00","10:17:00","22","7"
"APP_NEQ_2_6420_METS","10:20:00","10:20:00","23","8"
"APP_NEQ_2_6420_METS","10:22:00","10:22:00","24","9"
"APP_NEQ_2_6420_METS","10:25:00","10:25:00","25","10"
"APP_NEQ_2_6420_METS","10:28:00","10:28:00","26","11"
"APP_NEQ_2_6420_METS","10:30:00","10:30:00","27","12"
"APP_NEQ_2_6420_METS","10:35:00","10:35:00","28","13"
