,startid,endid
3329,394,3336
3330,339,3294
3331,339,3292
3333,339,3284
3334,339,3336
3335,3632,3294
3336,3632,3292
3338,3632,3284
3339,3632,3336
3340,445,3294
3341,445,3292
3343,445,3284
3344,445,3336
3345,266,3294
3346,266,3292
3348,266,3284
3349,266,3336
3350,394,3370
3351,394,3671
3352,394,3146
3353,394,3438
3354,394,3140
3355,339,3370
3356,339,3671
3357,339,3146
3358,339,3438
3359,339,3140
3360,3632,3370
3361,3632,3671
3362,3632,3146
3363,3632,3438
3364,3632,3140
3365,445,3370
3366,445,3671
3367,445,3146
3368,445,3438
3369,445,3140
3370,266,3370
3371,266,3671
3372,266,3146
3373,266,3438
3374,266,3140
3375,394,3177
3376,394,3171
3377,394,3285
3379,394,3289
3380,339,3177
3381,339,3171
3382,339,3285
3384,339,3289
3385,3632,3177
3386,3632,3171
3387,3632,3285
3389,3632,3289
3390,445,3177
3391,445,3171
3392,445,3285
3394,445,3289
3395,266,3177
3396,266,3171
3397,266,3285
3399,266,3289
3428,394,3508
3433,339,3508
3438,3632,3508
3443,445,3508
3448,266,3508
3500,394,509
3501,394,453
3502,394,462
3503,394,3658
3505,339,509
3506,339,453
3507,339,462
3508,339,3658
3510,3632,509
3511,3632,453
3512,3632,462
3513,3632,3658
3515,445,509
3516,445,453
3517,445,462
3518,445,3658
3520,266,509
3521,266,453
3522,266,462
3523,266,3658
3526,394,3684
3531,339,3684
3536,3632,3684
3541,445,3684
3546,266,3684
3575,394,3088
3576,394,3087
3577,394,3090
3578,394,3091
3579,394,471
3580,339,3088
3581,339,3087
3582,339,3090
3583,339,3091
3584,339,471
3585,3632,3088
3586,3632,3087
3587,3632,3090
3588,3632,3091
3589,3632,471
3590,445,3088
3591,445,3087
3592,445,3090
3593,445,3091
3594,445,471
3595,266,3088
3596,266,3087
3597,266,3090
3598,266,3091
3599,266,471
3600,394,3077
3601,394,3071
3602,394,3073
3603,394,3069
3604,394,3080
3605,339,3077
3606,339,3071
3607,339,3073
3608,339,3069
3609,339,3080
3610,3632,3077
3611,3632,3071
3612,3632,3073
3613,3632,3069
3614,3632,3080
3615,445,3077
3616,445,3071
3617,445,3073
3618,445,3069
3619,445,3080
3620,266,3077
3621,266,3071
3622,266,3073
3623,266,3069
3624,266,3080
3676,394,417
3681,339,417
3686,3632,417
3691,445,417
3696,266,417
3701,394,3151
3702,394,3372
3703,394,3156
3706,339,3151
3707,339,3372
3708,339,3156
3711,3632,3151
3712,3632,3372
3713,3632,3156
3716,445,3151
3717,445,3372
3718,445,3156
3721,266,3151
3722,266,3372
3723,266,3156
3725,394,3148
3726,394,3150
3727,394,3288
3728,394,3157
3729,394,3290
3730,339,3148
3731,339,3150
3732,339,3288
3733,339,3157
3734,339,3290
3735,3632,3148
3736,3632,3150
3737,3632,3288
3738,3632,3157
3739,3632,3290
3740,445,3148
3741,445,3150
3742,445,3288
3743,445,3157
3744,445,3290
3745,266,3148
3746,266,3150
3747,266,3288
3748,266,3157
3749,266,3290
3775,3347,3347
3776,3347,3348
3777,3347,3676
3778,3347,3340
3779,3347,3333
3780,3348,3347
3781,3348,3348
3782,3348,3676
3783,3348,3340
3784,3348,3333
3785,3676,3347
3786,3676,3348
3787,3676,3676
3788,3676,3340
3789,3676,3333
3790,3340,3347
3791,3340,3348
3792,3340,3676
3793,3340,3340
3794,3340,3333
3795,3333,3347
3796,3333,3348
3797,3333,3676
3798,3333,3340
3799,3333,3333
3800,3603,3505
3801,3603,3622
3802,3603,3499
3803,3603,3504
3804,3603,3507
3805,3602,3505
3806,3602,3622
3807,3602,3499
3808,3602,3504
3809,3602,3507
3810,3605,3505
3811,3605,3622
3812,3605,3499
3813,3605,3504
3814,3605,3507
3815,3593,3505
3816,3593,3622
3817,3593,3499
3818,3593,3504
3819,3593,3507
3820,3666,3505
3821,3666,3622
3822,3666,3499
3823,3666,3504
3824,3666,3507
3825,3603,3603
3826,3603,3602
3827,3603,3605
3828,3603,3593
3829,3603,3666
3830,3602,3603
3831,3602,3602
3832,3602,3605
3833,3602,3593
3834,3602,3666
3835,3605,3603
3836,3605,3602
3837,3605,3605
3838,3605,3593
3839,3605,3666
3840,3593,3603
3841,3593,3602
3842,3593,3605
3843,3593,3593
3844,3593,3666
3845,3666,3603
3846,3666,3602
3847,3666,3605
3848,3666,3593
3849,3666,3666
3850,3603,3524
3851,3603,3514
3852,3603,3532
3853,3603,3513
3854,3603,3515
3855,3602,3524
3856,3602,3514
3857,3602,3532
3858,3602,3513
3859,3602,3515
3860,3605,3524
3861,3605,3514
3862,3605,3532
3863,3605,3513
3864,3605,3515
3865,3593,3524
3866,3593,3514
3867,3593,3532
3868,3593,3513
3869,3593,3515
3870,3666,3524
3871,3666,3514
3872,3666,3532
3873,3666,3513
3874,3666,3515
3875,3603,3528
3876,3603,3522
3877,3603,3691
3878,3603,3519
3879,3603,3598
3880,3602,3528
3881,3602,3522
3882,3602,3691
3883,3602,3519
3884,3602,3598
3885,3605,3528
3886,3605,3522
3887,3605,3691
3888,3605,3519
3889,3605,3598
3890,3593,3528
3891,3593,3522
3892,3593,3691
3893,3593,3519
3894,3593,3598
3895,3666,3528
3896,3666,3522
3897,3666,3691
3898,3666,3519
3899,3666,3598
3902,3603,3597
3907,3602,3597
3912,3605,3597
3917,3593,3597
3922,3666,3597
3925,3603,3477
3926,3603,3478
3927,3603,3423
3928,3603,3310
3929,3603,3300
3930,3602,3477
3931,3602,3478
3932,3602,3423
3933,3602,3310
3934,3602,3300
3935,3605,3477
3936,3605,3478
3937,3605,3423
3938,3605,3310
3939,3605,3300
3940,3593,3477
3941,3593,3478
3942,3593,3423
3943,3593,3310
3944,3593,3300
3945,3666,3477
3946,3666,3478
3947,3666,3423
3948,3666,3310
3949,3666,3300
3975,3603,3412
3976,3603,3411
3977,3603,3410
3978,3603,3413
3979,3603,3486
3980,3602,3412
3981,3602,3411
3982,3602,3410
3983,3602,3413
3984,3602,3486
3985,3605,3412
3986,3605,3411
3987,3605,3410
3988,3605,3413
3989,3605,3486
3990,3593,3412
3991,3593,3411
3992,3593,3410
3993,3593,3413
3994,3593,3486
3995,3666,3412
3996,3666,3411
3997,3666,3410
3998,3666,3413
3999,3666,3486
4002,3603,3064
4003,3603,3083
4004,3603,3662
4007,3602,3064
4008,3602,3083
4009,3602,3662
4012,3605,3064
4013,3605,3083
4014,3605,3662
4017,3593,3064
4018,3593,3083
4019,3593,3662
4022,3666,3064
4023,3666,3083
4024,3666,3662
4025,3603,391
4026,3603,406
4027,3603,322
4028,3603,314
4029,3603,407
4030,3602,391
4031,3602,406
4032,3602,322
4033,3602,314
4034,3602,407
4035,3605,391
4036,3605,406
4037,3605,322
4038,3605,314
4039,3605,407
4040,3593,391
4041,3593,406
4042,3593,322
4043,3593,314
4044,3593,407
4045,3666,391
4046,3666,406
4047,3666,322
4048,3666,314
4049,3666,407
4050,3603,3052
4052,3603,3058
4053,3603,3059
4054,3603,3179
4055,3602,3052
4057,3602,3058
4058,3602,3059
4059,3602,3179
4060,3605,3052
4062,3605,3058
4063,3605,3059
4064,3605,3179
4065,3593,3052
4067,3593,3058
4068,3593,3059
4069,3593,3179
4070,3666,3052
4072,3666,3058
4073,3666,3059
4074,3666,3179
4079,3603,3054
4084,3602,3054
4089,3605,3054
4094,3593,3054
4099,3666,3054
4100,3603,3396
4101,3603,3386
4102,3603,3384
4103,3603,3321
4104,3603,3388
4105,3602,3396
4106,3602,3386
4107,3602,3384
4108,3602,3321
4109,3602,3388
4110,3605,3396
4111,3605,3386
4112,3605,3384
4113,3605,3321
4114,3605,3388
4115,3593,3396
4116,3593,3386
4117,3593,3384
4118,3593,3321
4119,3593,3388
4120,3666,3396
4121,3666,3386
4122,3666,3384
4123,3666,3321
4124,3666,3388
4125,3603,3531
4126,3603,3629
4127,3603,3529
4128,3603,3510
4129,3603,3518
4130,3602,3531
4131,3602,3629
4132,3602,3529
4133,3602,3510
4134,3602,3518
4135,3605,3531
4136,3605,3629
4137,3605,3529
4138,3605,3510
4139,3605,3518
4140,3593,3531
4141,3593,3629
4142,3593,3529
4143,3593,3510
4144,3593,3518
4145,3666,3531
4146,3666,3629
4147,3666,3529
4148,3666,3510
4149,3666,3518
4175,3603,3168
4176,3603,3226
4177,3603,3282
4178,3603,3170
4179,3603,3143
4180,3602,3168
4181,3602,3226
4182,3602,3282
4183,3602,3170
4184,3602,3143
4185,3605,3168
4186,3605,3226
4187,3605,3282
4188,3605,3170
4189,3605,3143
4190,3593,3168
4191,3593,3226
4192,3593,3282
4193,3593,3170
4194,3593,3143
4195,3666,3168
4196,3666,3226
4197,3666,3282
4198,3666,3170
4199,3666,3143
4200,3603,350
4201,3603,311
4202,3603,307
4203,3603,356
4204,3603,340
4205,3602,350
4206,3602,311
4207,3602,307
4208,3602,356
4209,3602,340
4210,3605,350
4211,3605,311
4212,3605,307
4213,3605,356
4214,3605,340
4215,3593,350
4216,3593,311
4217,3593,307
4218,3593,356
4219,3593,340
4220,3666,350
4221,3666,311
4222,3666,307
4223,3666,356
4224,3666,340
4225,3603,399
4226,3603,364
4227,3603,244
4228,3603,258
4229,3603,275
4230,3602,399
4231,3602,364
4232,3602,244
4233,3602,258
4234,3602,275
4235,3605,399
4236,3605,364
4237,3605,244
4238,3605,258
4239,3605,275
4240,3593,399
4241,3593,364
4242,3593,244
4243,3593,258
4244,3593,275
4245,3666,399
4246,3666,364
4247,3666,244
4248,3666,258
4249,3666,275
4250,3603,495
4251,3603,508
4252,3603,515
4253,3603,479
4254,3603,480
4255,3602,495
4256,3602,508
4257,3602,515
4258,3602,479
4259,3602,480
4260,3605,495
4261,3605,508
4262,3605,515
4263,3605,479
4264,3605,480
4265,3593,495
4266,3593,508
4267,3593,515
4268,3593,479
4269,3593,480
4270,3666,495
4271,3666,508
4272,3666,515
4273,3666,479
4274,3666,480
4300,3603,3394
4301,3603,3393
4302,3603,3342
4303,3603,3333
4304,3603,3669
4305,3602,3394
4306,3602,3393
4307,3602,3342
4308,3602,3333
4309,3602,3669
4310,3605,3394
4311,3605,3393
4312,3605,3342
4313,3605,3333
4314,3605,3669
4315,3593,3394
4316,3593,3393
4317,3593,3342
4318,3593,3333
4319,3593,3669
4320,3666,3394
4321,3666,3393
4322,3666,3342
4323,3666,3333
4324,3666,3669
4375,3603,323
4376,3603,390
4377,3603,392
4378,3603,261
4379,3603,239
4380,3602,323
4381,3602,390
4382,3602,392
4383,3602,261
4384,3602,239
4385,3605,323
4386,3605,390
4387,3605,392
4388,3605,261
4389,3605,239
4390,3593,323
4391,3593,390
4392,3593,392
4393,3593,261
4394,3593,239
4395,3666,323
4396,3666,390
4397,3666,392
4398,3666,261
4399,3666,239
4400,3603,3142
4401,3603,3141
4402,3603,3243
4403,3603,3376
4404,3603,3134
4405,3602,3142
4406,3602,3141
4407,3602,3243
4408,3602,3376
4409,3602,3134
4410,3605,3142
4411,3605,3141
4412,3605,3243
4413,3605,3376
4414,3605,3134
4415,3593,3142
4416,3593,3141
4417,3593,3243
4418,3593,3376
4419,3593,3134
4420,3666,3142
4421,3666,3141
4422,3666,3243
4423,3666,3376
4424,3666,3134
4429,3603,3616
4434,3602,3616
4439,3605,3616
4444,3593,3616
4449,3666,3616
4450,3603,3042
4451,3603,3604
4452,3603,3601
4453,3603,3596
4454,3603,3631
4455,3602,3042
4456,3602,3604
4457,3602,3601
4458,3602,3596
4459,3602,3631
4460,3605,3042
4461,3605,3604
4462,3605,3601
4463,3605,3596
4464,3605,3631
4465,3593,3042
4466,3593,3604
4467,3593,3601
4468,3593,3596
4469,3593,3631
4470,3666,3042
4471,3666,3604
4472,3666,3601
4473,3666,3596
4474,3666,3631
4500,3603,3490
4501,3603,3495
4502,3603,3551
4503,3603,3494
4504,3603,3491
4505,3602,3490
4506,3602,3495
4507,3602,3551
4508,3602,3494
4509,3602,3491
4510,3605,3490
4511,3605,3495
4512,3605,3551
4513,3605,3494
4514,3605,3491
4515,3593,3490
4516,3593,3495
4517,3593,3551
4518,3593,3494
4519,3593,3491
4520,3666,3490
4521,3666,3495
4522,3666,3551
4523,3666,3494
4524,3666,3491
4551,3603,3043
4552,3603,3044
4553,3603,3041
4556,3602,3043
4557,3602,3044
4558,3602,3041
4561,3605,3043
4562,3605,3044
4563,3605,3041
4566,3593,3043
4567,3593,3044
4568,3593,3041
4571,3666,3043
4572,3666,3044
4573,3666,3041
4600,3603,432
4601,3603,317
4602,3603,445
4603,3603,3632
4604,3603,394
4605,3602,432
4606,3602,317
4607,3602,445
4608,3602,3632
4609,3602,394
4610,3605,432
4611,3605,317
4612,3605,445
4613,3605,3632
4614,3605,394
4615,3593,432
4616,3593,317
4617,3593,445
4618,3593,3632
4619,3593,394
4620,3666,432
4621,3666,317
4622,3666,445
4623,3666,3632
4624,3666,394
4626,3603,3086
4627,3603,3430
4628,3603,3081
4629,3603,3094
4631,3602,3086
4632,3602,3430
4633,3602,3081
4634,3602,3094
4636,3605,3086
4637,3605,3430
4638,3605,3081
4639,3605,3094
4641,3593,3086
4642,3593,3430
4643,3593,3081
4644,3593,3094
4646,3666,3086
4647,3666,3430
4648,3666,3081
4649,3666,3094
4653,3603,3572
4654,3603,3570
4658,3602,3572
4659,3602,3570
4663,3605,3572
4664,3605,3570
4668,3593,3572
4669,3593,3570
4673,3666,3572
4674,3666,3570
4678,3603,3123
4679,3603,3221
4683,3602,3123
4684,3602,3221
4688,3605,3123
4689,3605,3221
4693,3593,3123
4694,3593,3221
4698,3666,3123
4699,3666,3221
4700,3603,195
4701,3603,360
4702,3603,415
4703,3603,304
4704,3603,260
4705,3602,195
4706,3602,360
4707,3602,415
4708,3602,304
4709,3602,260
4710,3605,195
4711,3605,360
4712,3605,415
4713,3605,304
4714,3605,260
4715,3593,195
4716,3593,360
4717,3593,415
4718,3593,304
4719,3593,260
4720,3666,195
4721,3666,360
4722,3666,415
4723,3666,304
4724,3666,260
4750,3603,402
4751,3603,503
4752,3603,435
4753,3603,3641
4754,3603,497
4755,3602,402
4756,3602,503
4757,3602,435
4758,3602,3641
4759,3602,497
4760,3605,402
4761,3605,503
4762,3605,435
4763,3605,3641
4764,3605,497
4765,3593,402
4766,3593,503
4767,3593,435
4768,3593,3641
4769,3593,497
4770,3666,402
4771,3666,503
4772,3666,435
4773,3666,3641
4774,3666,497
4850,3603,523
4851,3603,477
4852,3603,3635
4853,3603,490
4854,3603,529
4855,3602,523
4856,3602,477
4857,3602,3635
4858,3602,490
4859,3602,529
4860,3605,523
4861,3605,477
4862,3605,3635
4863,3605,490
4864,3605,529
4865,3593,523
4866,3593,477
4867,3593,3635
4868,3593,490
4869,3593,529
4870,3666,523
4871,3666,477
4872,3666,3635
4873,3666,490
4874,3666,529
4900,3603,325
4901,3603,461
4903,3603,297
4904,3603,3463
4905,3602,325
4906,3602,461
4908,3602,297
4909,3602,3463
4910,3605,325
4911,3605,461
4913,3605,297
4914,3605,3463
4915,3593,325
4916,3593,461
4918,3593,297
4919,3593,3463
4920,3666,325
4921,3666,461
4923,3666,297
4924,3666,3463
4925,3603,3106
4926,3603,3108
4927,3603,3100
4929,3603,3095
4930,3602,3106
4931,3602,3108
4932,3602,3100
4934,3602,3095
4935,3605,3106
4936,3605,3108
4937,3605,3100
4939,3605,3095
4940,3593,3106
4941,3593,3108
4942,3593,3100
4944,3593,3095
4945,3666,3106
4946,3666,3108
4947,3666,3100
4949,3666,3095
4950,3603,380
4951,3603,369
4952,3603,383
4953,3603,247
4954,3603,358
4955,3602,380
4956,3602,369
4957,3602,383
4958,3602,247
4959,3602,358
4960,3605,380
4961,3605,369
4962,3605,383
4963,3605,247
4964,3605,358
4965,3593,380
4966,3593,369
4967,3593,383
4968,3593,247
4969,3593,358
4970,3666,380
4971,3666,369
4972,3666,383
4973,3666,247
4974,3666,358
5000,3603,3649
5001,3603,3547
5002,3603,3541
5004,3603,3533
5005,3602,3649
5006,3602,3547
5007,3602,3541
5009,3602,3533
5010,3605,3649
5011,3605,3547
5012,3605,3541
5014,3605,3533
5015,3593,3649
5016,3593,3547
5017,3593,3541
5019,3593,3533
5020,3666,3649
5021,3666,3547
5022,3666,3541
5024,3666,3533
5076,3603,3599
5081,3602,3599
5086,3605,3599
5091,3593,3599
5096,3666,3599
5127,3603,3498
5132,3602,3498
5137,3605,3498
5142,3593,3498
5147,3666,3498
5253,3603,3074
5258,3602,3074
5263,3605,3074
5268,3593,3074
5273,3666,3074
5300,3603,476
5301,3603,540
5302,3603,528
5303,3603,546
5304,3603,536
5305,3602,476
5306,3602,540
5307,3602,528
5308,3602,546
5309,3602,536
5310,3605,476
5311,3605,540
5312,3605,528
5313,3605,546
5314,3605,536
5315,3593,476
5316,3593,540
5317,3593,528
5318,3593,546
5319,3593,536
5320,3666,476
5321,3666,540
5322,3666,528
5323,3666,546
5324,3666,536
5350,3603,3131
5353,3603,3152
5354,3603,3447
5355,3602,3131
5358,3602,3152
5359,3602,3447
5360,3605,3131
5363,3605,3152
5364,3605,3447
5365,3593,3131
5368,3593,3152
5369,3593,3447
5370,3666,3131
5373,3666,3152
5374,3666,3447
5400,3603,3356
5401,3603,3176
5402,3603,3159
5403,3603,3158
5404,3603,3175
5405,3602,3356
5406,3602,3176
5407,3602,3159
5408,3602,3158
5409,3602,3175
5410,3605,3356
5411,3605,3176
5412,3605,3159
5413,3605,3158
5414,3605,3175
5415,3593,3356
5416,3593,3176
5417,3593,3159
5418,3593,3158
5419,3593,3175
5420,3666,3356
5421,3666,3176
5422,3666,3159
5423,3666,3158
5424,3666,3175
5450,3603,3125
5451,3603,3127
5452,3603,3124
5453,3603,3615
5454,3603,3611
5455,3602,3125
5456,3602,3127
5457,3602,3124
5458,3602,3615
5459,3602,3611
5460,3605,3125
5461,3605,3127
5462,3605,3124
5463,3605,3615
5464,3605,3611
5465,3593,3125
5466,3593,3127
5467,3593,3124
5468,3593,3615
5469,3593,3611
5470,3666,3125
5471,3666,3127
5472,3666,3124
5473,3666,3615
5474,3666,3611
5475,3603,3130
5476,3603,3128
5477,3603,3129
5478,3603,3620
5479,3603,3556
5480,3602,3130
5481,3602,3128
5482,3602,3129
5483,3602,3620
5484,3602,3556
5485,3605,3130
5486,3605,3128
5487,3605,3129
5488,3605,3620
5489,3605,3556
5490,3593,3130
5491,3593,3128
5492,3593,3129
5493,3593,3620
5494,3593,3556
5495,3666,3130
5496,3666,3128
5497,3666,3129
5498,3666,3620
5499,3666,3556
5525,3603,291
5527,3603,502
5529,3603,349
5530,3602,291
5532,3602,502
5534,3602,349
5535,3605,291
5537,3605,502
5539,3605,349
5540,3593,291
5542,3593,502
5544,3593,349
5545,3666,291
5547,3666,502
5549,3666,349
5550,3603,3350
5551,3603,3314
5552,3603,3689
5553,3603,3328
5554,3603,3302
5555,3602,3350
5556,3602,3314
5557,3602,3689
5558,3602,3328
5559,3602,3302
5560,3605,3350
5561,3605,3314
5562,3605,3689
5563,3605,3328
5564,3605,3302
5565,3593,3350
5566,3593,3314
5567,3593,3689
5568,3593,3328
5569,3593,3302
5570,3666,3350
5571,3666,3314
5572,3666,3689
5573,3666,3328
5574,3666,3302
5579,3603,3545
5584,3602,3545
5589,3605,3545
5594,3593,3545
5599,3666,3545
5600,3603,3647
5605,3602,3647
5610,3605,3647
5615,3593,3647
5620,3666,3647
5625,3603,3686
5626,3603,405
5627,3603,3659
5628,3603,346
5629,3603,3472
5630,3602,3686
5631,3602,405
5632,3602,3659
5633,3602,346
5634,3602,3472
5635,3605,3686
5636,3605,405
5637,3605,3659
5638,3605,346
5639,3605,3472
5640,3593,3686
5641,3593,405
5642,3593,3659
5643,3593,346
5644,3593,3472
5645,3666,3686
5646,3666,405
5647,3666,3659
5648,3666,346
5649,3666,3472
5679,3603,3068
5684,3602,3068
5689,3605,3068
5694,3593,3068
5699,3666,3068
5700,3603,3466
5701,3603,524
5702,3603,484
5703,3603,3680
5704,3603,3233
5705,3602,3466
5706,3602,524
5707,3602,484
5708,3602,3680
5709,3602,3233
5710,3605,3466
5711,3605,524
5712,3605,484
5713,3605,3680
5714,3605,3233
5715,3593,3466
5716,3593,524
5717,3593,484
5718,3593,3680
5719,3593,3233
5720,3666,3466
5721,3666,524
5722,3666,484
5723,3666,3680
5724,3666,3233
5725,3603,454
5726,3603,516
5727,3603,441
5728,3603,164
5729,3603,455
5730,3602,454
5731,3602,516
5732,3602,441
5733,3602,164
5734,3602,455
5735,3605,454
5736,3605,516
5737,3605,441
5738,3605,164
5739,3605,455
5740,3593,454
5741,3593,516
5742,3593,441
5743,3593,164
5744,3593,455
5745,3666,454
5746,3666,516
5747,3666,441
5748,3666,164
5749,3666,455
5750,3603,447
5751,3603,500
5752,3603,449
5753,3603,450
5754,3603,469
5755,3602,447
5756,3602,500
5757,3602,449
5758,3602,450
5759,3602,469
5760,3605,447
5761,3605,500
5762,3605,449
5763,3605,450
5764,3605,469
5765,3593,447
5766,3593,500
5767,3593,449
5768,3593,450
5769,3593,469
5770,3666,447
5771,3666,500
5772,3666,449
5773,3666,450
5774,3666,469
5775,3603,362
5776,3603,267
5777,3603,485
5778,3603,533
5779,3603,505
5780,3602,362
5781,3602,267
5782,3602,485
5783,3602,533
5784,3602,505
5785,3605,362
5786,3605,267
5787,3605,485
5788,3605,533
5789,3605,505
5790,3593,362
5791,3593,267
5792,3593,485
5793,3593,533
5794,3593,505
5795,3666,362
5796,3666,267
5797,3666,485
5798,3666,533
5799,3666,505
5800,3603,3536
5801,3603,3542
5802,3603,3539
5803,3603,3623
5804,3603,3552
5805,3602,3536
5806,3602,3542
5807,3602,3539
5808,3602,3623
5809,3602,3552
5810,3605,3536
5811,3605,3542
5812,3605,3539
5813,3605,3623
5814,3605,3552
5815,3593,3536
5816,3593,3542
5817,3593,3539
5818,3593,3623
5819,3593,3552
5820,3666,3536
5821,3666,3542
5822,3666,3539
5823,3666,3623
5824,3666,3552
5825,3603,167
5826,3603,518
5827,3603,3431
5829,3603,440
5830,3602,167
5831,3602,518
5832,3602,3431
5834,3602,440
5835,3605,167
5836,3605,518
5837,3605,3431
5839,3605,440
5840,3593,167
5841,3593,518
5842,3593,3431
5844,3593,440
5845,3666,167
5846,3666,518
5847,3666,3431
5849,3666,440
5903,3603,3523
5904,3603,3517
5908,3602,3523
5909,3602,3517
5913,3605,3523
5914,3605,3517
5918,3593,3523
5919,3593,3517
5923,3666,3523
5924,3666,3517
5950,3603,3297
5951,3603,3306
5952,3603,3365
5953,3603,3304
5954,3603,3405
5955,3602,3297
5956,3602,3306
5957,3602,3365
5958,3602,3304
5959,3602,3405
5960,3605,3297
5961,3605,3306
5962,3605,3365
5963,3605,3304
5964,3605,3405
5965,3593,3297
5966,3593,3306
5967,3593,3365
5968,3593,3304
5969,3593,3405
5970,3666,3297
5971,3666,3306
5972,3666,3365
5973,3666,3304
5974,3666,3405
6026,3603,474
6027,3603,491
6028,3603,466
6029,3603,486
6031,3602,474
6032,3602,491
6033,3602,466
6034,3602,486
6036,3605,474
6037,3605,491
6038,3605,466
6039,3605,486
6041,3593,474
6042,3593,491
6043,3593,466
6044,3593,486
6046,3666,474
6047,3666,491
6048,3666,466
6049,3666,486
6075,3603,3574
6076,3603,3576
6077,3603,3558
6078,3603,3544
6079,3603,3581
6080,3602,3574
6081,3602,3576
6082,3602,3558
6083,3602,3544
6084,3602,3581
6085,3605,3574
